id,app_name,package_name,title,body,label,notification_type,template_group,clarity,reason_code,android_category,is_ongoing,rule_score,rule_level,forced,model_eligible,source,dataset_version,source_detail,source_url,license,is_real,is_public,label_status,original_source_id,previous_label,event_type,actionability,base_label,preference_sensitive,personalization_scope,training_eligible,base_label_status,label_definition_version,cv_fold
V02_TRAIN_056,네이버페이,synthetic.kr.naverpay,포인트 사용 리포트 안내,포인트 사용 리포트 세부 내용을 확인해주세요.,0,summary,eligible_keep_0_1,CLEAR,informational_summary,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_056,0,SUMMARY,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4,2
V02_TRAIN_057,네이버페이,synthetic.kr.naverpay,네이버페이,멤버십 캘린더 관련 내용이 내일 오전 10시에 업데이트됩니다.,0,optional_schedule,eligible_keep_schedule_1,CLEAR,optional_timed_content,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_057,0,OPTIONAL_CONTENT,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4,2
V02_TRAIN_058,네이버페이,synthetic.kr.naverpay,멤버십 캘린더 안내,관심 등록한 멤버십 캘린더 소식이 이번 주 공개될 예정입니다.,0,optional_schedule,eligible_keep_schedule_2,CLEAR,optional_timed_content,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_058,0,OPTIONAL_CONTENT,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4,0
V02_TRAIN_059,네이버페이,synthetic.kr.naverpay,네이버페이,결제 서비스 설문 참여 요청이 도착했습니다.,0,optional_survey,eligible_keep_2_0,CLEAR,optional_participation_request,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_059,0,SURVEY,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4,3
V02_TRAIN_060,네이버페이,synthetic.kr.naverpay,결제 서비스 설문 안내,결제 서비스 설문 관련 의견을 남겨주세요.,0,optional_survey,eligible_keep_2_1,CLEAR,optional_participation_request,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_060,0,SURVEY,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4,0
V02_TRAIN_061,네이버페이,synthetic.kr.naverpay,긴급 확인,간편결제 문제로 오늘까지 처리가 필요합니다. 즉시 확인해주세요.,1,urgent_action,clear_important_0,CLEAR,urgent_and_action_required,alarm,false,45,IMPORTANT,false,false,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_061,1,URGENT_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4,
V02_TRAIN_062,네이버페이,synthetic.kr.naverpay,보안 알림,새로운 기기에서 환불 계좌 정보 변경이 감지되었습니다.,1,security_change,clear_important_1,CLEAR,explicit_security_change,msg,false,50,IMPORTANT,false,false,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_062,1,SECURITY,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4,
V02_TRAIN_063,네이버페이,synthetic.kr.naverpay,(광고) 오늘의 혜택,"포인트 추가 적립 이벤트, 오늘만 확인하세요. 수신거부는 설정에서 가능합니다.",0,promotion,clear_general_0,CLEAR,explicit_promotion,promo,false,-15,GENERAL,false,false,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_063,0,PROMOTION,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4,
V02_TRAIN_064,네이버페이,synthetic.kr.naverpay,업데이트 완료,포인트 사용 리포트 업데이트가 완료되었습니다. 별도 작업은 필요하지 않습니다.,0,passive_update,clear_general_1,CLEAR,no_action_status,status,false,-10,GENERAL,false,false,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_064,0,PASSIVE_STATUS,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4,
V02_TRAIN_065,쿠팡,synthetic.kr.coupang,쿠팡,상품 주문 결제 처리가 정상적으로 완료되지 않았습니다.,1,exception,eligible_promote_0_0,CLEAR,concrete_failure_or_exception,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_065,1,PROCESS_FAILURE,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4,2
V02_TRAIN_066,쿠팡,synthetic.kr.coupang,상품 주문 결제 안내,상품 주문 결제 처리 중 문제가 발생했습니다.,1,exception,eligible_promote_0_1,CLEAR,concrete_failure_or_exception,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_066,1,PROCESS_FAILURE,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4,1
V02_TRAIN_067,쿠팡,synthetic.kr.coupang,쿠팡,배송 예정일: 기존 시간이 취소되고 새 시간이 등록되었습니다.,1,schedule_change,eligible_promote_schedule_3,CLEAR,meaningful_schedule_change,msg,false,30,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_067,1,SCHEDULE_CHANGE,ATTENTION_WORTHY,1,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4,2
V02_TRAIN_068,쿠팡,synthetic.kr.coupang,배송 예정일 안내,배송 예정일: 예정보다 2시간 앞당겨졌습니다.,1,schedule_change,eligible_promote_schedule_4,CLEAR,meaningful_schedule_change,msg,false,30,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_068,1,SCHEDULE_CHANGE,ATTENTION_WORTHY,1,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4,2
V02_TRAIN_069,쿠팡,synthetic.kr.coupang,쿠팡,확인이 필요합니다: 반품 수거 정보,1,action_required,eligible_promote_2_0,CLEAR,concrete_user_confirmation,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_069,1,USER_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4,0
V02_TRAIN_070,쿠팡,synthetic.kr.coupang,반품 수거 정보 안내,반품 수거 정보 관련 확인이 필요합니다.,1,action_required,eligible_promote_2_1,CLEAR,concrete_user_confirmation,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_070,1,USER_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4,4
V02_TRAIN_071,쿠팡,synthetic.kr.coupang,쿠팡,최근 본 상품 요약: 이번 주 요약이 도착했습니다.,0,summary,eligible_keep_0_0,CLEAR,informational_summary,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_071,0,SUMMARY,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4,3
V02_TRAIN_072,쿠팡,synthetic.kr.coupang,최근 본 상품 요약 안내,최근 본 상품 요약 세부 내용을 확인해주세요.,0,summary,eligible_keep_0_1,CLEAR,informational_summary,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_072,0,SUMMARY,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4,2
V02_TRAIN_073,쿠팡,synthetic.kr.coupang,쿠팡,장바구니 알림 공개 시간이 정해졌습니다.,0,optional_schedule,eligible_keep_schedule_3,CLEAR,optional_timed_content,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_073,0,OPTIONAL_CONTENT,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4,4
V02_TRAIN_074,쿠팡,synthetic.kr.coupang,장바구니 알림 안내,장바구니 알림 관련 알림이 곧 시작됩니다.,0,optional_schedule,eligible_keep_schedule_4,CLEAR,optional_timed_content,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_074,0,OPTIONAL_CONTENT,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4,4
V02_TRAIN_075,쿠팡,synthetic.kr.coupang,쿠팡,쇼핑 경험 설문 참여 요청이 도착했습니다.,0,optional_survey,eligible_keep_2_0,CLEAR,optional_participation_request,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_075,0,SURVEY,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4,3
V02_TRAIN_076,쿠팡,synthetic.kr.coupang,쇼핑 경험 설문 안내,쇼핑 경험 설문 관련 의견을 남겨주세요.,0,optional_survey,eligible_keep_2_1,CLEAR,optional_participation_request,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_076,0,SURVEY,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4,0
V02_TRAIN_077,쿠팡,synthetic.kr.coupang,긴급 확인,상품 주문 결제 문제로 오늘까지 처리가 필요합니다. 즉시 확인해주세요.,1,urgent_action,clear_important_0,CLEAR,urgent_and_action_required,alarm,false,45,IMPORTANT,false,false,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_077,1,URGENT_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4,
V02_TRAIN_078,쿠팡,synthetic.kr.coupang,보안 알림,새로운 기기에서 반품 수거 정보 변경이 감지되었습니다.,1,security_change,clear_important_1,CLEAR,explicit_security_change,msg,false,50,IMPORTANT,false,false,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_078,1,SECURITY,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4,
V02_TRAIN_079,쿠팡,synthetic.kr.coupang,(광고) 오늘의 혜택,"와우회원 전용 특가, 오늘만 확인하세요. 수신거부는 설정에서 가능합니다.",0,promotion,clear_general_0,CLEAR,explicit_promotion,promo,false,-15,GENERAL,false,false,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_079,0,PROMOTION,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4,
V02_TRAIN_080,쿠팡,synthetic.kr.coupang,업데이트 완료,최근 본 상품 요약 업데이트가 완료되었습니다. 별도 작업은 필요하지 않습니다.,0,passive_update,clear_general_1,CLEAR,no_action_status,status,false,-10,GENERAL,false,false,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_080,0,PASSIVE_STATUS,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4,
V02_TRAIN_081,오늘의집,synthetic.kr.ohou,오늘의집,가구 주문 결제 처리가 정상적으로 완료되지 않았습니다.,1,exception,eligible_promote_0_0,CLEAR,concrete_failure_or_exception,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_081,1,PROCESS_FAILURE,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4,2
V02_TRAIN_082,오늘의집,synthetic.kr.ohou,가구 주문 결제 안내,가구 주문 결제 처리 중 문제가 발생했습니다.,1,exception,eligible_promote_0_1,CLEAR,concrete_failure_or_exception,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_082,1,PROCESS_FAILURE,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4,1
V02_TRAIN_083,오늘의집,synthetic.kr.ohou,오늘의집,설치 배송일: 오늘 오후 6시로 변경되었습니다.,1,schedule_change,eligible_promote_schedule_0,CLEAR,meaningful_schedule_change,msg,false,30,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,HUMAN_REVIEWED,V02_TRAIN_083,1,SCHEDULE_CHANGE,ATTENTION_WORTHY,1,false,NONE,true,HUMAN_REVIEWED_V04,0.4,3
V02_TRAIN_084,오늘의집,synthetic.kr.ohou,설치 배송일 안내,설치 배송일: 내일 오전 9시로 변경되었습니다.,1,schedule_change,eligible_promote_schedule_1,CLEAR,meaningful_schedule_change,msg,false,30,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_084,1,SCHEDULE_CHANGE,ATTENTION_WORTHY,1,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4,0
V02_TRAIN_085,오늘의집,synthetic.kr.ohou,오늘의집,확인이 필요합니다: 교환 수거 주소,1,action_required,eligible_promote_2_0,CLEAR,concrete_user_confirmation,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_085,1,USER_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4,0
V02_TRAIN_086,오늘의집,synthetic.kr.ohou,교환 수거 주소 안내,교환 수거 주소 관련 확인이 필요합니다.,1,action_required,eligible_promote_2_1,CLEAR,concrete_user_confirmation,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_086,1,USER_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4,4
V02_TRAIN_087,오늘의집,synthetic.kr.ohou,오늘의집,집들이 콘텐츠 요약: 이번 주 요약이 도착했습니다.,0,summary,eligible_keep_0_0,CLEAR,informational_summary,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_087,0,SUMMARY,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4,3
V02_TRAIN_088,오늘의집,synthetic.kr.ohou,집들이 콘텐츠 요약 안내,집들이 콘텐츠 요약 세부 내용을 확인해주세요.,0,summary,eligible_keep_0_1,CLEAR,informational_summary,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_088,0,SUMMARY,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4,2
V02_TRAIN_089,오늘의집,synthetic.kr.ohou,오늘의집,관심 상품 일정 관련 새 내용이 오늘 오후 3시에 공개됩니다.,0,optional_schedule,eligible_keep_schedule_0,CLEAR,optional_timed_content,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_089,0,OPTIONAL_CONTENT,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4,2
V02_TRAIN_090,오늘의집,synthetic.kr.ohou,관심 상품 일정 안내,관심 상품 일정 관련 내용이 내일 오전 10시에 업데이트됩니다.,0,optional_schedule,eligible_keep_schedule_1,CLEAR,optional_timed_content,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_090,0,OPTIONAL_CONTENT,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4,2
V02_TRAIN_091,오늘의집,synthetic.kr.ohou,오늘의집,인테리어 취향 설문 참여 요청이 도착했습니다.,0,optional_survey,eligible_keep_2_0,CLEAR,optional_participation_request,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_091,0,SURVEY,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4,3
V02_TRAIN_092,오늘의집,synthetic.kr.ohou,인테리어 취향 설문 안내,인테리어 취향 설문 관련 의견을 남겨주세요.,0,optional_survey,eligible_keep_2_1,CLEAR,optional_participation_request,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_092,0,SURVEY,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4,0
V02_TRAIN_093,오늘의집,synthetic.kr.ohou,긴급 확인,가구 주문 결제 문제로 오늘까지 처리가 필요합니다. 즉시 확인해주세요.,1,urgent_action,clear_important_0,CLEAR,urgent_and_action_required,alarm,false,45,IMPORTANT,false,false,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_093,1,URGENT_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4,
V02_TRAIN_094,오늘의집,synthetic.kr.ohou,보안 알림,새로운 기기에서 교환 수거 주소 변경이 감지되었습니다.,1,security_change,clear_important_1,CLEAR,explicit_security_change,msg,false,50,IMPORTANT,false,false,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_094,1,SECURITY,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4,
V02_TRAIN_095,오늘의집,synthetic.kr.ohou,(광고) 오늘의 혜택,"인기 가구 최대 할인, 오늘만 확인하세요. 수신거부는 설정에서 가능합니다.",0,promotion,clear_general_0,CLEAR,explicit_promotion,promo,false,-15,GENERAL,false,false,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_095,0,PROMOTION,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4,
V02_TRAIN_096,오늘의집,synthetic.kr.ohou,업데이트 완료,집들이 콘텐츠 요약 업데이트가 완료되었습니다. 별도 작업은 필요하지 않습니다.,0,passive_update,clear_general_1,CLEAR,no_action_status,status,false,-10,GENERAL,false,false,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_096,0,PASSIVE_STATUS,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4,
V02_TRAIN_097,당근,synthetic.kr.daangn,당근,송금 처리 처리가 정상적으로 완료되지 않았습니다.,1,exception,eligible_promote_0_0,CLEAR,concrete_failure_or_exception,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_097,1,PROCESS_FAILURE,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4,2
V02_TRAIN_098,당근,synthetic.kr.daangn,송금 처리 안내,송금 처리 처리 중 문제가 발생했습니다.,1,exception,eligible_promote_0_1,CLEAR,concrete_failure_or_exception,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_098,1,PROCESS_FAILURE,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4,1
V02_TRAIN_099,당근,synthetic.kr.daangn,당근,거래 약속 시간 변경 안내입니다. 기존 일정과 달라졌습니다.,1,schedule_change,eligible_promote_schedule_2,CLEAR,meaningful_schedule_change,msg,false,30,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_099,1,SCHEDULE_CHANGE,ATTENTION_WORTHY,1,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4,3
V02_TRAIN_100,당근,synthetic.kr.daangn,거래 약속 시간 안내,거래 약속 시간: 기존 시간이 취소되고 새 시간이 등록되었습니다.,1,schedule_change,eligible_promote_schedule_3,CLEAR,meaningful_schedule_change,msg,false,30,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_100,1,SCHEDULE_CHANGE,ATTENTION_WORTHY,1,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4,2
V02_TRAIN_101,당근,synthetic.kr.daangn,당근,확인이 필요합니다: 거래 장소 정보,1,action_required,eligible_promote_2_0,CLEAR,concrete_user_confirmation,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_101,1,USER_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4,0
V02_TRAIN_102,당근,synthetic.kr.daangn,거래 장소 정보 안내,거래 장소 정보 관련 확인이 필요합니다.,1,action_required,eligible_promote_2_1,CLEAR,concrete_user_confirmation,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_102,1,USER_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4,4
V02_TRAIN_103,당근,synthetic.kr.daangn,당근,동네 활동 요약: 이번 주 요약이 도착했습니다.,0,summary,eligible_keep_0_0,CLEAR,informational_summary,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_103,0,SUMMARY,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4,3
V02_TRAIN_104,당근,synthetic.kr.daangn,동네 활동 요약 안내,동네 활동 요약 세부 내용을 확인해주세요.,0,summary,eligible_keep_0_1,CLEAR,informational_summary,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_104,0,SUMMARY,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4,2
V02_TRAIN_105,당근,synthetic.kr.daangn,당근,관심 등록한 관심 물품 알림 소식이 이번 주 공개될 예정입니다.,0,optional_schedule,eligible_keep_schedule_2,CLEAR,optional_timed_content,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_105,0,OPTIONAL_CONTENT,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4,0
V02_TRAIN_106,당근,synthetic.kr.daangn,관심 물품 알림 안내,관심 물품 알림 공개 시간이 정해졌습니다.,0,optional_schedule,eligible_keep_schedule_3,CLEAR,optional_timed_content,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_106,0,OPTIONAL_CONTENT,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4,4
V02_TRAIN_107,당근,synthetic.kr.daangn,당근,거래 경험 설문 참여 요청이 도착했습니다.,0,optional_survey,eligible_keep_2_0,CLEAR,optional_participation_request,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_107,0,SURVEY,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4,3
V02_TRAIN_108,당근,synthetic.kr.daangn,거래 경험 설문 안내,거래 경험 설문 관련 의견을 남겨주세요.,0,optional_survey,eligible_keep_2_1,CLEAR,optional_participation_request,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.6,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_108,0,SURVEY,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4,0
